epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
82,1221.15,1.20289,0.46992,0.72453,0.95514,0.89766,0.93064,0.61266,1.14344,0.44407,0.70907,0.000423049,0.000423049,0.000423049
83,1235.85,1.21332,0.47511,0.72488,0.94228,0.89943,0.92902,0.60849,1.14092,0.45024,0.7096,0.000417049,0.000417049,0.000417049
84,1250.83,1.22196,0.47335,0.72129,0.95463,0.89509,0.93193,0.61658,1.14544,0.44541,0.70842,0.00041105,0.00041105,0.00041105
85,1265.78,1.19742,0.46788,0.72182,0.94871,0.89457,0.9304,0.61364,1.15256,0.44876,0.70851,0.00040505,0.00040505,0.00040505
86,1280.46,1.19408,0.46696,0.72273,0.95027,0.89846,0.93082,0.62043,1.13,0.44524,0.70864,0.000399051,0.000399051,0.000399051
87,1295.37,1.17454,0.45997,0.72308,0.95196,0.89914,0.93313,0.61152,1.15763,0.44634,0.70891,0.000393052,0.000393052,0.000393052
88,1309.96,1.19512,0.468,0.72368,0.95165,0.89607,0.93141,0.62141,1.11436,0.44334,0.70846,0.000387052,0.000387052,0.000387052
89,1324.85,1.18929,0.46351,0.72278,0.94619,0.89782,0.93143,0.60792,1.17657,0.44909,0.70874,0.000381053,0.000381053,0.000381053
90,1339.47,1.21178,0.4697,0.72215,0.95775,0.89872,0.93325,0.62317,1.11253,0.44095,0.70834,0.000375053,0.000375053,0.000375053
91,1354.35,1.17427,0.45821,0.72369,0.94964,0.89922,0.93111,0.6157,1.15581,0.44722,0.70882,0.000369054,0.000369054,0.000369054
92,1369.21,1.19548,0.46431,0.72139,0.95214,0.89719,0.93204,0.61199,1.15535,0.44772,0.70852,0.000363055,0.000363055,0.000363055
93,1383.86,1.18172,0.45641,0.7213,0.94833,0.90725,0.93494,0.62549,1.10949,0.43239,0.70775,0.000357055,0.000357055,0.000357055
94,1398.79,1.18852,0.46333,0.72215,0.95152,0.89559,0.93385,0.61697,1.12195,0.44069,0.70841,0.000351056,0.000351056,0.000351056
95,1413.47,1.1947,0.46672,0.72339,0.94658,0.90149,0.9346,0.62269,1.1077,0.4379,0.70811,0.000345056,0.000345056,0.000345056
96,1428.02,1.17629,0.45866,0.72314,0.95142,0.90066,0.93315,0.61377,1.15321,0.44692,0.70819,0.000339057,0.000339057,0.000339057
97,1442.65,1.16254,0.45106,0.72153,0.94727,0.90683,0.93688,0.63432,1.08892,0.43085,0.7071,0.000333058,0.000333058,0.000333058
98,1457.6,1.17487,0.45652,0.72097,0.95268,0.90508,0.93375,0.61783,1.13133,0.44264,0.7078,0.000327058,0.000327058,0.000327058
99,1472.2,1.18123,0.45459,0.72032,0.94932,0.90328,0.93308,0.63689,1.07831,0.43149,0.70745,0.000321059,0.000321059,0.000321059
100,1486.91,1.14145,0.44753,0.72434,0.95235,0.90455,0.93607,0.63723,1.09062,0.43037,0.70764,0.000315059,0.000315059,0.000315059
101,1502.1,1.15518,0.4521,0.72324,0.94411,0.90499,0.93326,0.63256,1.0879,0.43431,0.70784,0.00030906,0.00030906,0.00030906
102,1516.7,1.14987,0.44737,0.72181,0.95367,0.90514,0.93713,0.63224,1.08215,0.43107,0.70792,0.000303061,0.000303061,0.000303061
103,1531.31,1.15142,0.448,0.72108,0.95017,0.90009,0.93574,0.6281,1.09555,0.43611,0.70691,0.000297061,0.000297061,0.000297061
104,1545.94,1.15287,0.44864,0.72027,0.95547,0.90426,0.93799,0.63377,1.09169,0.43109,0.70714,0.000291062,0.000291062,0.000291062
105,1560.6,1.16241,0.45093,0.7211,0.95133,0.90614,0.93817,0.6305,1.10553,0.43247,0.70721,0.000285062,0.000285062,0.000285062
106,1575.25,1.14275,0.44442,0.7211,0.94835,0.90818,0.93656,0.63187,1.10356,0.43879,0.70786,0.000279063,0.000279063,0.000279063
107,1589.87,1.13199,0.44181,0.72125,0.95714,0.9047,0.93849,0.63171,1.10026,0.432,0.70673,0.000273064,0.000273064,0.000273064
108,1604.51,1.14071,0.43977,0.71878,0.95324,0.90287,0.93823,0.64244,1.07322,0.42821,0.70698,0.000267064,0.000267064,0.000267064
109,1619.32,1.12677,0.43932,0.72181,0.9421,0.91723,0.94119,0.63959,1.07761,0.43022,0.7069,0.000261065,0.000261065,0.000261065
110,1634.21,1.12121,0.43638,0.72066,0.95364,0.90549,0.93921,0.64504,1.04454,0.42088,0.70675,0.000255065,0.000255065,0.000255065
111,1649.11,1.15638,0.44745,0.71989,0.95932,0.90507,0.9369,0.6378,1.0679,0.4226,0.70678,0.000249066,0.000249066,0.000249066
112,1663.74,1.11562,0.43491,0.71988,0.94904,0.90953,0.93782,0.63973,1.06503,0.42584,0.70691,0.000243067,0.000243067,0.000243067
113,1678.35,1.15295,0.44283,0.71738,0.95278,0.91168,0.93865,0.64018,1.07012,0.42285,0.70697,0.000237067,0.000237067,0.000237067
114,1692.91,1.11465,0.43779,0.72172,0.95061,0.90564,0.93672,0.63924,1.05963,0.42922,0.70704,0.000231068,0.000231068,0.000231068
115,1707.52,1.1248,0.43842,0.7196,0.95092,0.90064,0.93838,0.63571,1.09428,0.43359,0.70757,0.000225068,0.000225068,0.000225068
116,1722.18,1.11096,0.43402,0.72037,0.9464,0.91071,0.93832,0.64924,1.04653,0.42,0.70721,0.000219069,0.000219069,0.000219069
117,1737.11,1.11611,0.434,0.72069,0.94228,0.91481,0.94299,0.64954,1.04615,0.41885,0.70708,0.00021307,0.00021307,0.00021307
118,1752.02,1.14531,0.44309,0.71928,0.95334,0.90695,0.93997,0.64569,1.0586,0.42169,0.70633,0.00020707,0.00020707,0.00020707
119,1766.88,1.1116,0.42957,0.71896,0.95176,0.90488,0.94039,0.65309,1.02566,0.41644,0.70682,0.000201071,0.000201071,0.000201071
120,1781.77,1.09357,0.42612,0.72066,0.94633,0.91197,0.9401,0.64694,1.06382,0.42154,0.70618,0.000195071,0.000195071,0.000195071
121,1796.3,1.09124,0.42345,0.71911,0.94872,0.9077,0.93825,0.64871,1.05226,0.42568,0.70671,0.000189072,0.000189072,0.000189072
122,1810.89,1.09344,0.42668,0.72053,0.95246,0.90472,0.94082,0.65153,1.04191,0.41882,0.70601,0.000183073,0.000183073,0.000183073
123,1825.46,1.09477,0.42715,0.72023,0.95134,0.91013,0.94061,0.65161,1.03148,0.41744,0.7066,0.000177073,0.000177073,0.000177073
124,1840.04,1.07531,0.41858,0.72122,0.95025,0.91092,0.93749,0.64994,1.03012,0.4209,0.70646,0.000171074,0.000171074,0.000171074
125,1854.74,1.09263,0.42596,0.72085,0.95238,0.91012,0.93802,0.64839,1.0596,0.41901,0.70596,0.000165074,0.000165074,0.000165074
126,1869.44,1.09397,0.42276,0.71796,0.95781,0.90633,0.93861,0.65704,1.0283,0.41513,0.7062,0.000159075,0.000159075,0.000159075
127,1884.28,1.0913,0.4258,0.71951,0.95498,0.91196,0.94283,0.6537,1.02916,0.41624,0.70576,0.000153076,0.000153076,0.000153076
128,1899.16,1.08465,0.42029,0.71881,0.95788,0.90999,0.94056,0.65666,1.0215,0.40876,0.70563,0.000147076,0.000147076,0.000147076
